,english,spanish,en_poss,en_tags,es_poss,es_tags
10,aberllefenni is a village in the south of gwynedd wales it lies in the historic county of merionethshiresir feirionnydd in the valley of the afon dulas,alexandru segal con sólo doce años de edad ya se clasificó entre los jugadores de ajedrez de clase mundial en rumania convirtiéndose en campeón de la juventud después europeo sub- en  se ha ganado el campeón universitario participó en las finales nacionales y representó a brasil en varios eventos internacionales ganó io gran maestro alemán robert hübner y señaló con el gran maestro húngaro zoltán ribli el ganador del interzonal de las palmas,PROPN VERB DET NOUN ADP DET NOUN ADP ADJ NOUN PRON VERB ADP DET ADJ NOUN ADP NOUN NOUN ADP DET NOUN ADP DET ADJ NOUN ,NNP VBZ DT NN IN DT NN IN JJ NNS PRP VBZ IN DT JJ NN IN NN NN IN DT NN IN DT JJ NNS ,NOUN ADJ ADP ADV NUM NOUN ADP NOUN ADV PRON VERB ADP DET NOUN ADP NOUN ADP NOUN ADJ ADP NOUN NOUN ADP NOUN ADP DET NOUN ADV ADJ NOUN ADP SPACE PRON AUX VERB DET NOUN ADJ VERB ADP DET NOUN ADJ CCONJ VERB ADP NOUN ADP DET NOUN ADJ VERB ADV ADJ NOUN ADJ NOUN VERB CCONJ VERB ADP DET ADJ NOUN ADJ NOUN ADJ DET NOUN ADP NOUN ADP DET NOUN ,NNP JJ IN RB CD NNS IN NN RB PRP VBD IN DT NNS IN NN IN NN JJ IN NNP NN IN NN IN DT NN RB JJ NNP IN _SP PRP VBZ VBN DT NN JJ VBD IN DT NNS JJ CC VBD IN NN IN DT NNS JJ VBD RB JJ NN JJ NN TO VB CC VBD IN DT JJ NN JJ NNP JJ DT NN IN NN IN DT NNS 
11,cornus canadensis canadian dwarf cornel canadian bunchberry quatre-temps crackerberry creeping dogwood is a species of flowering plant in the cornaceae dogwood family native to eastern asia japan korea northeastern china jilin province and the russian far east the northern united states colorado new mexico canada and greenland unlike its relatives which are for the most part substantial trees and shrubs c canadensis is a creeping rhizomatous perennial growing to about  cm  in tall,"la economía es fundamentalmente agrícola con cierto desarrollo industrial en la ciudad de san cristóbal mantiene un central azucarero en activo  de noviembre recientemente se ha iniciado con éxito el cultivo de la vid y la producción de vino a partir de uvas cosechadas en cuba de la marca ""bodegas san cristóbal""[]​[]​",PROPN NOUN ADJ NOUN NOUN ADJ NOUN X NOUN NOUN NOUN VERB NOUN VERB DET NOUN ADP VERB NOUN ADP DET NOUN NOUN NOUN ADJ ADP ADJ ADJ NOUN NOUN ADJ NOUN NOUN NOUN CCONJ DET ADJ ADV ADV DET ADJ ADJ NOUN ADJ ADJ NOUN NOUN CCONJ NOUN ADP DET NOUN DET VERB ADP DET ADJ ADJ ADJ NOUN CCONJ NOUN NOUN NOUN VERB DET VERB ADJ ADJ VERB ADP ADV SPACE NOUN SPACE ADP ADJ ,NNP NN JJ NN NN JJ NN FW NN NNS NN VBG NN VBZ DT NN IN VBG NN IN DT NN NN NN JJ IN JJ JJ NN NN JJ NN NN NN CC DT JJ RB RB DT JJ JJ NNS JJ JJ NN NN CC NN IN PRP$ NNS WDT VBP IN DT JJS JJ JJ NNS CC NNS NN NN VBZ DT VBG JJ JJ VBG IN RB _SP NN _SP IN JJ ,DET NOUN AUX ADV ADJ ADP DET NOUN ADJ ADP DET NOUN ADP NOUN NOUN VERB DET NOUN ADJ ADP ADJ SPACE ADP NOUN ADV PRON AUX VERB ADP NOUN DET NOUN ADP DET NOUN CCONJ DET NOUN ADP NOUN ADP NOUN ADP NOUN ADJ ADP NOUN ADP DET NOUN PUNCT NOUN VERB ADJ ,DT NN VBZ RB JJ IN DT NN JJ IN DT NN IN NN NNP VBZ DT NN JJ IN JJ _SP IN NNP RB PRP VBZ VBN IN NN DT NN IN DT NN CC DT NN IN NN IN NNP IN NNS JJ IN NNP IN DT NN '' NNS VBP JJ 
12,reynolds has a son josef born in february  with his wife linna in  he and girlfriend diane thomas had a daughter eura they resided in new mexico with her son jostin bileyu in  thomas moved with their children to north carolina tim followed to be near his daughter eura he currently resides in north carolina after living for  years in virginia and several years in new mexico on august st  reynolds married kristin nienkirchen in turks and caicos,«concepción morales torres» índice internacional de nombres de las plantas ipni real jardín botánico de kew herbario de la universidad de harvard y herbario nacional australiano eds,PROPN VERB DET NOUN NOUN VERB ADP NOUN SPACE ADP DET NOUN NOUN ADP SPACE PRON CCONJ NOUN NOUN NOUN VERB DET NOUN VERB PRON VERB ADP ADJ NOUN ADP DET NOUN NOUN NOUN ADP SPACE NOUN VERB ADP DET NOUN ADP NOUN NOUN NOUN VERB PART VERB ADP DET NOUN VERB PRON ADV VERB ADP NOUN NOUN ADP VERB ADP SPACE NOUN ADP NOUN CCONJ ADJ NOUN ADP ADJ NOUN ADP PROPN NOUN SPACE NOUN VERB X ADV ADP NOUN CCONJ NOUN ,NNP VBZ DT NN NN VBN IN NN _SP IN PRP$ NN NN IN _SP PRP CC NN NN NNS VBD DT NN VBD PRP VBD IN JJ NN IN PRP$ NN NN NN IN _SP NNS VBD IN PRP$ NNS IN NN NN NN VBD TO VB IN PRP$ NN VBD PRP RB VBZ IN NN NN IN VBG IN _SP NNS IN NN CC JJ NNS IN JJ NN IN NNP NN _SP NN VBD FW RB IN NNS CC NNS ,PUNCT NOUN ADJ NOUN PUNCT NOUN ADJ ADP NOUN ADP DET NOUN ADJ ADJ NOUN ADJ ADP NOUN ADJ ADP DET NOUN ADP NOUN CCONJ ADJ ADJ ADJ ADJ ,'' NN JJ NNS '' NN JJ IN NNS IN DT NNS JJ JJ NN JJ IN NN JJ IN DT NN IN NN CC JJ JJ JJ JJ 
13,the other more probable account starts in  when schyrleus is born in reutte austria after joining the augustine order in  he is sent to the university at ingolstadt where he probably follows courses in astronomy and learns how to grind lenses following his graduation he does not return to his convent but enters the capuchin order which sends him to linz in  where he is to teach philosophy here he comes in the service of kurfürst philipp christoph von sötern the archbishop of trier and speyer who is held captive by the emperor ferdinand iii the archbishop sends him on a mission to negotiate with pope urban viii the emperor however seeing this diplomatic activity as a form of spying bans schyrleus from his lands in [] from here on both accounts of schyrleus life come together,el concepto hinduísta-budista de chakravartin es una perfecta ilustración del concepto de monarquía universal[]​[]​ la rueda que gira sin que nada la detenga simbolizando al goberante universal ideal sarvabhauma que gobierna ética y benevolentemente sobre el mundo entero,DET ADJ ADV ADJ NOUN VERB ADP SPACE ADV NOUN VERB VERB ADP NOUN NOUN ADP VERB DET NOUN NOUN ADP SPACE PRON VERB VERB ADP DET NOUN ADP NOUN ADV PRON ADV VERB NOUN ADP NOUN CCONJ VERB ADV PART VERB NOUN VERB DET NOUN PRON VERB ADV VERB ADP DET NOUN CCONJ VERB DET NOUN NOUN DET VERB PRON ADP VERB ADP SPACE ADV PRON VERB PART VERB NOUN ADV PRON VERB ADP DET NOUN ADP X X PROPN PROPN X DET NOUN ADP NOUN CCONJ NOUN PRON VERB VERB ADJ ADP DET NOUN NOUN VERB DET NOUN VERB PRON ADP DET NOUN PART VERB ADP NOUN ADJ NOUN DET NOUN ADV VERB DET ADJ NOUN ADP DET NOUN ADP NOUN NOUN NOUN ADP DET NOUN ADP PUNCT PUNCT ADP ADV ADP DET NOUN ADP NOUN NOUN VERB ADV ,DT JJ RBR JJ NN VBZ IN _SP WRB NN VBZ VBN IN NN NN IN VBG DT NN NN IN _SP PRP VBZ VBN IN DT NN IN NN WRB PRP RB VBZ NNS IN NN CC VBZ WRB TO VB NNS VBG PRP$ NN PRP VBZ RB VB IN PRP$ NN CC VBZ DT NNS NN WDT VBZ PRP IN VB IN _SP WRB PRP VBZ TO VB NN RB PRP VBZ IN DT NN IN FW FW NNP NNP FW DT NN IN NN CC NN WP VBZ VBN JJ IN DT NN NN VB DT NN VBZ PRP IN DT NN TO VB IN NN JJ NN DT NN RB VBG DT JJ NN IN DT NN IN NN NNS NN IN PRP$ NNS IN -LRB- -RRB- IN RB IN DT NNS IN NN NN VB RB ,DET NOUN ADJ PUNCT NOUN ADP NOUN AUX DET ADJ NOUN ADP NOUN ADP NOUN NUM DET NOUN PRON VERB ADP SCONJ PRON PRON VERB VERB ADP NOUN ADJ ADJ NOUN PRON VERB NOUN CCONJ ADV ADP DET NOUN ADJ ,DT NN JJ SYM NN IN NN VBZ DT JJ NN IN NN IN NN CD DT NN DT VBZ IN IN NN PRP VBZ VBG IN NNP JJ JJ NNP DT VBZ NN CC RB IN DT NN JJ 
14,"there was a reaction to these changes complaints arose over so-called ""fads and frills""-inessentials said to be leading to the neglect of reading writing spelling and arithmetic new york papers read by local commuters campaigned for a return to the efficiency of the ""little old red schoolhouse"" but the changes were here to stay",el número total de hogares en el distrito era de   y el  eran familias en la cual el  tenían menores de  años de edad viviendo con ellos de todas las familias viviendo en el distrito solamente el  eran matrimonios del total de hogares en el distrito el  eran parejas que no estaban casadas mientras que el  eran parejas del mismo sexo el promedio de personas por hogar era de  []​,ADV VERB DET NOUN ADP DET NOUN NOUN VERB ADP ADV PUNCT VERB PUNCT NOUN CCONJ NOUN VERB PART VERB VERB ADP DET NOUN ADP VERB VERB NOUN CCONJ ADJ ADJ NOUN NOUN VERB ADP ADJ NOUN VERB ADP DET NOUN ADP DET NOUN ADP DET PUNCT ADJ ADJ ADJ NOUN PUNCT CCONJ DET NOUN VERB ADV PART VERB ,EX VBD DT NN IN DT NNS NNS VBD IN RB HYPH VBN `` NNS CC NNS VBD TO VB VBG IN DT NN IN VBG VBG NN CC JJ JJ NN NNS VBN IN JJ NNS VBD IN DT NN IN DT NN IN DT `` JJ JJ JJ NN '' CC DT NNS VBD RB TO VB ,DET NOUN ADJ ADP NOUN ADP DET NOUN AUX ADP SPACE CCONJ DET SPACE AUX NOUN ADP DET PRON DET SPACE VERB ADJ ADP SPACE NOUN ADP NOUN VERB ADP PRON ADP DET DET NOUN VERB ADP DET NOUN ADV DET SPACE AUX NOUN ADP NOUN ADP NOUN ADP DET NOUN DET SPACE AUX NOUN PRON ADV AUX ADJ CCONJ SCONJ DET SPACE AUX NOUN ADP DET NOUN DET NOUN ADP NOUN ADP NOUN AUX ADP SPACE ADJ PROPN PUNCT ,DT NN JJ IN NNS IN DT NN VBD IN _SP CC DT _SP VBD NNS IN DT WP DT _SP VBD JJ IN _SP NNS IN NN VBG IN PRP IN DT DT NNS VBG IN DT NN RB DT _SP VBD NNS IN NN IN NNS IN DT NN DT _SP VBD NNS DT RB VBD JJ CC IN DT _SP VBD NNS IN DT NN DT NN IN NNS IN NN VBD IN _SP JJ NNP . 
15,"""west coast reggae group stick figure debuts first-ever music video for fire on the horizon track exclusive premiere"" billboard november  ",los matrimonios concertados son debatidos activamente entre los estudiosos las cuestiones debatidas incluyen si los matrimonios arreglados se están utilizando para abusar del sistema de inmigración internacional si los matrimonios arreglados violan los derechos humanos en particular los derechos de la mujer[]​ si se producen matrimonios más estables para la crianza de los hijos la próxima generación[]​ y si hay más o menos amor y respeto en la relación para la pareja casada[]​,PUNCT ADJ NOUN NOUN NOUN NOUN NOUN VERB ADJ PUNCT ADV NOUN NOUN ADP NOUN ADP DET NOUN VERB ADJ NOUN PUNCT NOUN PROPN SPACE ,`` JJ NN NN NN NN NN VBZ JJ HYPH RB NN NN IN NN IN DT NN VBP JJ NN '' NN NNP _SP ,DET NOUN ADJ AUX VERB ADV ADP DET NOUN DET NOUN ADJ VERB SCONJ DET NOUN ADJ PRON AUX VERB ADP VERB ADP NOUN ADP NOUN ADJ SCONJ DET NOUN ADJ VERB DET NOUN NOUN ADP NOUN DET NOUN ADP DET PROPN SCONJ PRON VERB NOUN ADV ADJ ADP DET NOUN ADP DET NOUN DET ADJ NOUN CCONJ SCONJ AUX ADV CCONJ ADV NOUN CCONJ NOUN ADP DET NOUN ADP DET NOUN PROPN ,DT NNS VBN VBP VBN RB IN DT NNS DT NNS JJ VBP IN DT NNS VBN PRP VBP VBG IN TO VB IN NN IN NN JJ IN DT NNS VBN VBP DT NNP NNP IN NNP DT NNS IN DT NNP IN PRP VBP NNS RB JJ IN DT NN IN DT NNS DT JJ NN CC IN VBZ RB CC RB NN CC NN IN DT NN IN DT NN NNP 
16,after a few months hearst provided information not on oath sworn testimony could have been used to convict her of sla activities to the authorities a bomb exploded at hearst castle in february after hearst testified that wolfe had raped her emily harris gave a magazine interview from prison alleging hearst retaining a trinket given to her by wolfe was an indication that she had been in a romantic relationship with him hearst said she had kept the stone carving because it seemed to be a pre columbian artifact of archeological significance harriss interpretation was used by the prosecutor james l browning jr and some jurors later said they regarded the carving which browning waved in front of them as powerful evidence that hearst was lying,esta obra contiene una traducción parcial derivada de manfredo iv di saluzzo de wikipedia en italiano concretamente de esta versión publicada por sus editores bajo la licencia de documentación libre de gnu y la licencia creative commons atribución-compartirigual  unported,ADP DET ADJ NOUN NOUN VERB NOUN ADV ADP NOUN VERB NOUN VERB VERB VERB VERB PART VERB PRON ADP NOUN NOUN ADP DET NOUN DET NOUN VERB ADP NOUN NOUN ADP NOUN ADP NOUN VERB ADP NOUN VERB VERB PRON PROPN NOUN VERB DET NOUN NOUN ADP NOUN VERB NOUN VERB DET NOUN VERB ADP PRON ADP PROPN VERB DET NOUN ADP PRON VERB VERB ADP DET ADJ NOUN ADP PRON NOUN VERB PRON VERB VERB DET NOUN VERB ADP PRON VERB PART VERB DET ADJ ADJ NOUN ADP ADJ NOUN ADJ NOUN VERB VERB ADP DET NOUN PROPN NOUN NOUN NOUN CCONJ DET NOUN ADV VERB PRON VERB DET NOUN DET VERB VERB ADP NOUN ADP PRON ADP ADJ NOUN ADP NOUN VERB VERB ,IN DT JJ NNS NN VBD NN RB IN NN VBN NN MD VB VBN VBN TO VB PRP IN NN NNS IN DT NNS DT NN VBD IN NN NN IN NN IN NN VBD IN NN VBD VBN PRP NNP NN VBD DT NN NN IN NN VBG NN VBG DT NN VBN IN PRP IN NNP VBD DT NN IN PRP VBD VBN IN DT JJ NN IN PRP NN VBD PRP VBD VBN DT NN VBG IN PRP VBD TO VB DT JJ JJ NN IN JJ NN JJ NN VBD VBN IN DT NN NNP NN NN NN CC DT NNS RB VBD PRP VBD DT NN WDT VBG VBD IN NN IN PRP IN JJ NN IN NN VBD VBG ,DET NOUN VERB DET NOUN ADJ ADJ ADP NOUN PUNCT NOUN NOUN ADP NOUN ADP NOUN ADV ADP DET NOUN ADJ ADP DET NOUN ADP DET NOUN ADP NOUN ADJ ADP NOUN CCONJ DET NOUN VERB ADJ NOUN PUNCT NOUN SPACE NOUN ,DT NN VBZ DT NN JJ JJ IN NN '' NNP NNP IN NNP IN NN RB IN DT NN JJ IN PRP$ NNS IN DT NN IN NN JJ IN NN CC DT NN VBZ JJ NN SYM NN _SP NNP 
17,the film introduces a romance involving wyatt earp and a fictional character based on lottie deno which played no factor in the actual gunfight nor did anything to advance the films plot,la orden del bitardo es presidida por el grand maistre gran maestre está formada de una parte por dignatarios como los commandeurs comendadores y chevaliers caballeros y de otra parte por los novices novicios y las chabousses los estudiantes ingresan a la orden del bitardo como novicios luego de que ha demostrado que es digno de confianza se dice que el estudiante se encuentra capacitado para ser un dignatario,DET NOUN VERB DET NOUN VERB NOUN NOUN CCONJ DET ADJ NOUN VERB ADP PROPN NOUN DET VERB DET NOUN ADP DET ADJ NOUN CCONJ VERB NOUN PART VERB DET NOUN NOUN ,DT NN VBZ DT NN VBG NN NN CC DT JJ NN VBN IN NNP NN WDT VBD DT NN IN DT JJ NN CC VBD NN TO VB DT NNS NN ,DET NOUN ADP NOUN AUX VERB ADP DET NOUN ADJ ADJ NOUN AUX ADJ ADP DET NOUN ADP NOUN SCONJ DET NOUN NOUN CCONJ ADJ NOUN CCONJ ADP DET NOUN ADP DET NOUN ADJ CCONJ DET NOUN DET NOUN VERB ADP DET NOUN ADP NOUN SCONJ NOUN ADV ADP SCONJ AUX VERB SCONJ AUX ADJ ADP NOUN PRON VERB SCONJ DET NOUN PRON AUX ADJ ADP AUX DET NOUN ,DT NN IN NN VBZ VBN IN DT NN JJ JJ NN VBZ JJ IN DT NN IN NNS IN DT NNP NNS CC JJ NNS CC IN DT NN IN DT NNS JJ CC DT NNS DT NNS VBP IN DT NN IN NN IN NNS RB IN IN VBZ VBN IN VBZ JJ IN NN PRP VBZ IN DT NN PRP VBZ JJ IN TO VB DT NN 
18,with the national team he played in the  world cup qualifiers in australia where iraq finished second behind the hosts the  and  asian cups in thailand and iran and in the olympic qualifiers in  and  douglas was also an important part of the iraqi army team that won the  and  cism world military championship,bryant trabajó en a train of incidents  y en war brides  filme que significó el debut de su esposa alla nazimova aunque era homosexual bryant se había casado con ella en  fue un matrimonio de conveniencia pues ella era lesbiana bryant y nazimova firmaron un contrato con metro pictures en  y trabajaron juntos en varios filmes entre ellos revelation out of the fog y billions en  nazimova fundó nazimova productions compañía para la cual bryant empezó a dirigir la pareja produjo en  una adaptación al cine de la obra de oscar wilde salomé sin embargo la asociación de byrant con nazimova tuvo poca duración pues salomé fue un fracaso de público y nazimova productions quebró bryant no volvió a trabajar en el cine por lo que volvió a broadway poco después de dejar hollywood bryant y nazimova se divorciaron aparentemente debido a que su unión de conveniencia ya no era necesaria,ADP DET ADJ NOUN PRON VERB ADP DET SPACE NOUN NOUN NOUN ADP NOUN ADV PROPN VERB ADV ADP DET NOUN DET SPACE CCONJ SPACE ADJ NOUN ADP NOUN CCONJ NOUN CCONJ ADP DET ADJ NOUN ADP SPACE CCONJ SPACE PROPN VERB ADV DET ADJ NOUN ADP DET ADJ NOUN NOUN DET VERB DET SPACE CCONJ SPACE NOUN NOUN ADJ NOUN ,IN DT JJ NN PRP VBD IN DT _SP NN NN NNS IN NN WRB NNP VBD RB IN DT NNS DT _SP CC _SP JJ NNS IN NN CC NN CC IN DT JJ NNS IN _SP CC _SP NNP VBD RB DT JJ NN IN DT JJ NN NN WDT VBD DT _SP CC _SP NN NN JJ NN ,NOUN VERB ADP ADP NOUN NOUN NOUN SPACE CCONJ ADP NOUN NOUN SPACE NOUN PRON VERB DET NOUN ADP DET NOUN ADJ PROPN SCONJ AUX ADJ NOUN PRON AUX VERB ADP PRON ADP SPACE AUX DET NOUN ADP NOUN SCONJ PRON AUX NOUN ADJ CCONJ PROPN VERB DET NOUN ADP NOUN NOUN ADP SPACE CCONJ VERB ADJ ADP DET NOUN ADP PRON NOUN NOUN NOUN PROPN PROPN CCONJ NOUN ADP SPACE ADJ VERB PROPN NOUN NOUN ADP DET PRON NOUN AUX ADP VERB DET NOUN VERB ADP SPACE DET NOUN ADP NOUN ADP DET NOUN ADP VERB NOUN VERB ADP NOUN DET NOUN ADP NOUN ADP PROPN VERB DET NOUN SCONJ VERB AUX DET NOUN ADP NOUN CCONJ PROPN NOUN VERB NOUN ADV AUX ADP VERB ADP DET NOUN ADP DET PRON AUX ADP NOUN ADV ADV ADP VERB NOUN NOUN CCONJ PROPN PRON VERB ADV ADJ ADP SCONJ DET NOUN ADP NOUN ADV ADV AUX ADJ ,NN VBD IN IN NNP NNP NNP _SP CC IN NNP NNP _SP NN DT VBD DT NN IN PRP$ NN JJ NNP IN VBD JJ NN PRP VBD VBN IN PRP IN _SP VBD DT NN IN NN IN PRP VBD NN JJ CC NNP VBD DT NN IN NN NNS IN _SP CC VBD JJ IN DT NNS IN PRP NNP NNP NNP NNP NNP CC NN IN _SP JJ VBD NNP NNP NNP IN DT WP NN VBD IN TO VB DT NN VBD IN _SP DT NN IN NN IN DT NN IN TO VB NNP VBD IN NN DT NN IN NN IN NNP VBD DT NN IN VBD VBD DT NN IN NN CC NNP NN VBD NN RB VBD IN TO VB IN DT NN IN DT DT VBD IN NN RB RB IN TO VB NN NN CC NNP PRP VBD RB JJ IN IN PRP$ NN IN NN RB RB VBD JJ 
19,former deathwish professional antwuan dixon was imprisoned in mid- and stated in a july  thrasher magazine interview—conducted by reynolds and ellington—that he was scheduled to be released on august   dixon also explained that he may be released earlier,"segal ha creado muchas expresiones en el ajedrez entre ellos ""passadinha segalesca"" una especie de golpe táctico al final donde los peatones se sacrifican para promover uno de la dama",ADJ ADJ ADJ NOUN PROPN VERB VERB ADP NOUN CCONJ VERB ADP DET PROPN SPACE NOUN NOUN NOUN VERB VERB ADP NOUN CCONJ NOUN PUNCT ADP PRON VERB VERB PART VERB VERB ADP PROPN SPACE PROPN ADV VERB ADP PRON VERB VERB VERB ADV ,JJ JJ JJ NN NNP VBD VBN IN NN CC VBN IN DT NNP _SP NN NN NN VBN VBN IN NN CC NN : IN PRP VBD VBN TO VB VBN IN NNP _SP NNP RB VBD IN PRP MD VB VBN RBR ,ADJ AUX VERB DET NOUN ADP DET NOUN ADP PRON PUNCT NOUN NOUN PUNCT DET NOUN ADP NOUN ADJ ADP NOUN PRON DET NOUN PRON VERB ADP VERB PRON ADP DET NOUN ,JJ VBZ VBN DT NNS IN DT NN IN PRP '' NNP NNP '' DT NN IN NN JJ IN NNP DT DT NNS PRP VBP IN TO VB DT IN DT NN 
20,nangal jiwan is a village in nakodar in jalandhar district of punjab state india it is located  kilometres  mi from nakodar  kilometres  mi from kapurthala  kilometres  mi from district headquarter jalandhar and  kilometres  mi from state capital chandigarh the village is administrated by a sarpanch who is an elected representative of village as per panchayati raj india,censo de  viven en thueyts  jóvenes  eran agricultores hijos de los agricultores un panadero hijo de un panadero y un zapatero de todos estos jóvenes  sabían leer escribir contar uno no sabía leer y  eran analfabetos once cuyo nivel educativo es desconocido el servicio militar tuvo una mala reputación había catorce solicitudes de exención o de reforma uno de ellos fue escrito a petición de éste todos los demás de oficio en  seis inscritos es difícil obtener toda la información pues el método de selección ha cambiado,ADJ NOUN VERB DET NOUN ADP NOUN ADP NOUN NOUN ADP NOUN NOUN NOUN PRON VERB VERB SPACE NOUN SPACE VERB ADP NOUN SPACE NOUN SPACE VERB ADP NOUN SPACE NOUN SPACE VERB ADP NOUN NOUN NOUN CCONJ SPACE NOUN SPACE VERB ADP NOUN NOUN NOUN DET NOUN VERB VERB ADP DET NOUN PRON VERB DET VERB NOUN ADP NOUN ADP X X X NOUN ,JJ NN VBZ DT NN IN NN IN NN NN IN NN NN NN PRP VBZ VBN _SP NNS _SP VBP IN NN _SP NNS _SP VBP IN NN _SP NNS _SP VBP IN NN NN NN CC _SP NNS _SP VBP IN NN NN NN DT NN VBZ VBN IN DT NN WP VBZ DT VBN NN IN NN IN FW FW FW NN ,NOUN ADP SPACE VERB ADP NOUN SPACE ADJ SPACE AUX NOUN ADJ ADP DET NOUN DET ADJ NOUN ADP DET NOUN CCONJ DET NOUN ADP DET DET NOUN SPACE VERB AUX AUX VERB PRON ADV VERB VERB CCONJ SPACE AUX NOUN NUM PRON NOUN ADJ AUX VERB DET NOUN ADJ VERB DET ADJ NOUN AUX NUM NOUN ADP NOUN CCONJ ADP NOUN PRON ADP PRON AUX VERB ADP NOUN ADP PRON DET DET PRON ADP NOUN ADP SPACE NUM ADJ AUX ADJ VERB DET DET NOUN SCONJ DET NOUN ADP NOUN AUX VERB ,NN IN _SP VBP IN NNS _SP JJ _SP VBD NNS JJ IN DT NNS DT JJ NN IN DT NN CC DT NN IN DT DT NNS _SP VBD TO VB TO VB TO VB DT RB VBD TO VB CC _SP VBD NNS CD WP NN JJ VBZ VBN DT NN JJ VBD DT JJ NN VBD CD NNS IN NN CC IN NN DT IN PRP VBD VBN IN NNP IN DT DT DT NN IN NN IN _SP CD VBN VBZ JJ TO VB DT DT NN IN DT NN IN NN VBZ VBN 
21,demotic ownership of productive resources is a kind of ownership which leads to the politicisation of the economy the real synthesis of economy and polity this is so because economic decision making is carried out by the entire community through the demotic assemblies where people make the fundamental macro-economic decisions which affect the whole community as citizens rather than as vocationally oriented groups eg workers as eg in parecon at the same time workers apart from participating in the demotic decisions about the overall planning targets would also participate in the above broad sense of vocationally oriented groups in their respective workplace assemblies in a process of modifyingimplementing the democratic plan and in running their own workplace,la idea de paseo al mar la actual avenida blasco ibáñez ha condicionado especialmente la vida de los vecinos del cabañal el primer proyecto fechado es de  pero no es hasta inicios de  cuando se manifiesta el interés municipal de crear una nueva vía de comunicación además de camino del grao actual avenida del puerto que aproxime las playas a la burguesía valenciana,ADJ NOUN ADP ADJ NOUN VERB DET NOUN ADP NOUN DET VERB ADP DET NOUN ADP DET NOUN DET ADJ NOUN ADP NOUN CCONJ NOUN DET VERB ADV ADP ADJ NOUN NOUN VERB VERB PART ADP DET ADJ NOUN ADP DET ADJ NOUN ADV NOUN VERB DET ADJ ADJ PUNCT ADJ NOUN DET VERB DET ADJ NOUN ADP NOUN ADV ADP ADV ADV VERB NOUN ADP NOUN ADP PRON ADP NOUN ADP DET ADJ NOUN NOUN ADV ADP VERB ADP DET ADJ NOUN ADP DET ADJ NOUN NOUN VERB ADV VERB ADP DET ADJ ADJ NOUN ADP ADV VERB NOUN ADP DET ADJ NOUN NOUN ADP DET NOUN ADP VERB DET ADJ NOUN CCONJ ADP VERB DET ADJ NOUN ,JJ NN IN JJ NNS VBZ DT NN IN NN WDT VBZ IN DT NN IN DT NN DT JJ NN IN NN CC NN DT VBZ RB IN JJ NN NN VBZ VBN RP IN DT JJ NN IN DT JJ NNS WRB NNS VBP DT JJ JJ HYPH JJ NNS WDT VBP DT JJ NN IN NNS RB IN RB RB VBN NNS IN NNS IN PRP IN NN IN DT JJ NN NNS RB IN VBG IN DT JJ NNS IN DT JJ NN NNS MD RB VB IN DT JJ JJ NN IN RB VBN NNS IN PRP$ JJ NN NNS IN DT NN IN VBG DT JJ NN CC IN VBG PRP$ JJ NN ,DET NOUN ADP NOUN ADP NOUN DET ADJ NOUN ADJ ADJ AUX VERB ADV DET NOUN ADP DET NOUN ADP NOUN DET ADJ NOUN ADJ AUX ADP SPACE CCONJ ADV AUX ADP NOUN ADP SPACE SCONJ PRON VERB DET NOUN ADJ ADP VERB DET ADJ NOUN ADP NOUN ADV ADP NOUN ADP NOUN ADJ NOUN ADP NOUN PRON VERB DET NOUN ADP DET NOUN ADJ ,DT NN IN NN IN NN DT JJ NN JJ JJ VBZ VBN RB DT NN IN DT NNS IN NN DT JJ NN JJ VBZ IN _SP CC RB VBZ IN NNS IN _SP IN PRP VBZ DT NN JJ IN TO VB DT JJ NN IN NN RB IN NN IN NN JJ NN IN NN DT VBZ DT NNS IN DT NN JJ 
22,several romance languages use the latin word acrifolium turned into aquifolium in modern time so italian agrifoglio occitan grefuèlh etc,su primera campaña en estados unidos resultó satisfactoria pues disputó todos los partidos de la temporada regular - aunque sólo  como titular- y fue incluido en el quinteto ideal de rookies además se convirtió rápidamente en un jugador muy popular y querido por el público pese a sus iniciales dificultades idiomáticas,ADJ NOUN NOUN VERB DET ADJ NOUN NOUN VERB ADP NOUN ADP ADJ NOUN ADP ADJ ADJ ADJ NOUN X ,JJ NN NNS VBP DT JJ NN NN VBD IN NN IN JJ NN IN JJ JJ JJ NN FW ,DET ADJ NOUN ADP NOUN ADJ VERB ADJ SCONJ VERB DET DET NOUN ADP DET NOUN ADJ PUNCT SCONJ ADV SPACE SCONJ PROPN CCONJ AUX VERB ADP DET NOUN ADJ ADP NOUN ADV PRON VERB ADV ADP DET NOUN ADV ADJ CCONJ ADJ ADP DET NOUN NOUN ADP DET ADJ NOUN ADJ ,PRP$ JJ NN IN NNS VBN VBD JJ IN VBD DT DT NNS IN DT NN JJ SYM IN RB _SP IN NNP CC VBD VBN IN DT NN JJ IN NN RB PRP VBD RB IN DT NN RB JJ CC JJ IN DT NN NNP IN PRP$ JJ NNS JJ 
